description,NhtsaID,Make,Model,Year,State,abs,cruise,crash,mph,mileage,topic,T1,T2,T3,T4,T5,T6,T7,sentiment score
:  THE CONTACT STATED WHILE GOING 50 MPH THE CRUISE CONTROL ACTIVATED CAUSING THE VEHICLE TO ACCELERATE TO 80 MPH. THE CONTACT SWITCHED THE VEHICLE GEAR INTO NEUTRAL WHICH CAUSED THE CRUISE CONTROL TO DEACTIVATE. THE VEHICLE WAS TOWED TO AN INDEPENDENT REPAIR SHOP WHERE THE MECHANIC DISCONNECTED THE CRUISE CONTROL.  THE MANUFACTURER HAS NOT BEEN CONTACTED.  THE CONSUMER WAS INFORMED A NEW THROTTLE BODY WAS NEEDED. UPDATED 02/13/06. *JB,10148714,HONDA,ACCORD,2002,NY,Y,Y,N,50,69000.0,T2,6.452930211357597,6.684317123291904,-1.6972682238697971,2.122734171496939,4.33663517007876,1.1451328589225516,1.326388853825188,0.0
"I AM THE SECOND OWNER AND HAVE OWNED MY FIRST (HONDA) CIVIC EX FOR NEARLY TWO YEARS IN MARCH OF 2006. ONE DAY AFTER WORK I GOT HOME, ATE THEN I JUMPED IN TO MY HONDA AND THE SRS CAME UP.  AS I RESEARCH MORE , IT CAME TO BE THE AIR BAGS.  I HAVE NOT TAKEN THE CAR TO THE APPROPRIATE DEALER BUT AFTER READING ALL THE BLOCS WITH THESE PROBLEMS, I HOPE THERE IS A DEFECT REPLACEMENT FROM HONDA.  THIS ITEM IS NOT EVEN BEING USED AS A FUNCTIONING PART OTHER THAN SENSOR OR SO.  I AM NOT COMPLAINING ABOUT A WINDOW THAT I WOULD USE ALL THE TIME.  IT IS A PRODUCT THAT IS NOT IN FUNCTION IN NORMAL USE OTHERWISE I WOULD TAKE MY END OF THE BARGAIN AND REPLACE IT.",10148729,HONDA,CIVIC,2001,CA,Y,Y,N,0,63007.0,T1,9.142003274954604,-0.38370965947393126,2.954573865717932,-2.8444745391647692,-2.612095665455015,1.4123766380986458,-1.97539110271893,-0.25
"SRS LIGHT COMES ON, THE CAR HAS ONLY 24000 MILES AND IT IS A 2002 ACCORD.  I KNOW THAT THE WARRANTY EXPIRED, BUT I STRONGLY BELIEVE IT IS A MANUFACTURER'S DEFECT IN THE SRS SYSTEM  BECAUSE OTHER PEOPLE ARE HAVING THE SAME ISSUE IN THIS GENERATION OF THE ACCORD WHICH IS THE 6TH GENERATION FROM 1998-2002.",10148731,HONDA,ACCORD,2002,CA,Y,Y,N,22,88028.0,T1,3.423453051076469,0.1252051761980164,1.106393388978707,-1.9203883101119605,-1.9009414136038474,0.7793546960123676,-2.2243878064940033,-3.0
"SRS SENSOR FAILURE IN PASSENGER SEAT.  THE VEHICLE IS NOT EVEN 5 YRS. OLD YET.  I DO NOT KNOW HOW LONG SRS SENSORS ARE SUPPOSED TO LAST, BUT ACCORDING TO THE WARRANTY COMPANY, WHICH DID NOT COVER REPLACEMENT OF THE INEFFECTIVE DEVICE, THIS PART DOES NOT TYPICALLY GO OUT ON A HONDA.  I FEEL, IN THE CASE THAT THE LIFETIME OF THIS PIECE OF EQUIPMENT WAS SHORTER THAN EXPECTED, THAT THIS COULD POSE A POTENTIAL THREAT IN THE EVENT OF AN ACCIDENT.  AS I WAS INFORMED BY THE DEALER, THE SRS SENSOR DETECTS WHETHER A PASSENGER IS IN THE PASSENGER SEAT AND SENDS A SIGNAL TO THE AIRBAG TO DEPLOY.  OBVIOUSLY WHEN THE SENSOR IS FAILING TO DETECT A PASSENGER THE AIRBAG WILL NOT DEPLOY.  FORTUNATELY, I WAS ABLE TO AFFORD THE REPAIR BUT I HAVE CONCERN FOR THOSE WHO DO NOT.  IN ADDITION, I FEEL IT IS IRRESPONSIBLE FOR ANY WARRANTY COMPANY TO EXCLUDE SUCH AN IMPORTANT COMPONENT IN A SAFETY SYSTEM ON A VEHICLE.  THE DIAGNOSTIC CODE IS 15-3.",10148762,HONDA,CIVIC,2001,AL,Y,Y,N,0,90167.0,T1,9.63576062237775,1.902278055498839,8.439409676833597,-7.007172636354584,-4.295797597884754,-5.682891900909423,-0.12485822225823134,-0.6666666666666666
"I HAVE  A 2003 ACURA CLS THAT REQUIRED REPLACEMENT OF A HEADLIGHT AT 66000 MILES.  THIS HEADLIGHT COST $928.85.  THIS IS A TRAFFIC SAFETY ITEM. IT SHOULD NOT COST SO MUCH TO MAKE A ""YOUNG"" AUTO SAFE TO DRIVE. I BELIEVE THIS A MANUFACTORING DEFECT. IT SHOULD BE LISTED AS A SAFTEY RECALL.",10148875,ACURA,CL,2003,MO,Y,Y,N,0,66216.0,T1,3.1439560232820303,-0.15523505069145843,-0.2961037806237298,0.010941709893189239,-1.1941282656110896,1.7038604785843625,3.0947347775736973,-0.3333333333333333
"I BELIEVE THE 2001 HONDA ACCORD LX, 4 CYL  HAS PROBLEMS  WITH THE BRAKE SYSTEM.  I BOUGHT  CAR NEW IN NOVEMBER  2000 AND HAVE CHANGED THE ROTORS 3 TIMES, AND THE BRAKE PADS 5 TIMES.  I JUST HAD NEW ROTORS AND PADS PUT ON LAST SUMMER,  AND WHEN THE HONDA DEALERSHIP WAS CHECKING MY CAR FOR ANOTHER PROBLEM, THEY DISCOVERED THAT THE  NEW ROTORS WERE WARPED AND THE PADS  WORE OUT.  I AM WONDERING IF THE ENTIRE BRAKING SYSTEM IS NOT WORKING PROPERLY, WHICH CAUSES THE FRONT PADS AND ROTORS TO WEAR DOWN PREMATURELY.  THE BACK DRUMS HAVE BEEN REPLACED ONE TIME.  IT SEEMS THAT FOR SOME REASON WHEN I USE THE  BRAKES THE FRONT BRAKES ARE DOING ALL THE WORK.  NOBODY CAN FIGURE OUT WHY.",10148889,HONDA,ACCORD,2001,NC,N,Y,N,21,96257.0,T1,9.465799931025147,-2.7899243226473396,6.450629272659959,-0.5406133564905768,8.241465316480575,6.920659695476581,-9.085426851363056,-2.3333333333333335
"RED SRS LIGHT ILLUMINATED ON THE DASHBOARD. CALLED HONDA DEALERSHIP. THEY CLAIM IT IS NOT A RECURRING PROBLEM AND IT WILL COST $100 TO READ THE ERROR CODE, AND $600-$1300 TO FIX DEPENDING ON WHAT FAILED. I WAITED AT THE DEALERSHIP AND TALKED TO 3 OTHER PEOPLE WITH THE EXACT SAME ISSUE. HONDA IS CLEARLY AVOIDING RESPONSIBILITY FOR A FAULTY SEAT BELT AIRBAG SYSTEM.",10148913,HONDA,ACCORD,2001,AZ,N,Y,N,0,58935.0,T1,5.011046026997526,-0.9794780217735041,2.7278671430553745,-4.018974923710073,-3.0282162416030958,-0.9566343147550055,-0.8589116467672254,-1.25
: THE CONTACT STATED THE SRS LIGHT ILLUMINATED IN THE VEHICLE. THE DEALERSHIP WAS CONTACTED AND STATED THIS IS A REOCCURRING PROBLEM IN THIS TYPE OF VEHICLE.  THE SIDE AIR BAGS WILL NEED TO BE REPLACED.,10149034,HONDA,ACCORD,2002,MO,Y,Y,N,22,57000.0,T2,4.010238224424189,4.860371297933456,0.5047746239759487,-0.9821212788236051,-0.65496267873481,-0.5231228562892072,-1.8763017797190413,-2.0
"I HAVE A 2001 HONDA CIVIC.  STOPPED AT A STOP SIGN, MY DAUGHTER PROCEEDED WHEN TRAFFIC CLEARED. STEPPING ON THE ACCELERATOR, THE CAR LUNGED FORWARD INTO THE INTERSECTION, THEN SUDDENLY LOST POWER TO THE WHEELS. THE ENGINE WAS STILL RUNNING FINE, BUT WHEN THE ACCELERATOR WAS PUSHED DOWN, THE ENGINE REVVED BUT NO POWER WAS TRANSFERRED TO THE WHEELS. THE CAR ROLLED VERY SLOWLY INTO THE INTERSECTION AND HAD TO BE PUSHED OFF THE ROADWAY. MY DAUGHTER WAS LUCKY THE ON COMING TRAFFIC WAS LIGHT AND THE ONCOMING CARS WERE ABLE TO AVOID HER.  THE CAUSE:A  SHOT TRANNY.   SINCE THIS HAPPENED, I HAVE READ SO MANY SIMILAR INCIDENTS WITH HONDA CARS.  IT SEEMS THIS PROBLEM RUNS THROUGHOUT THE ENTIRE LINE OF HONDA AUTOMOBILES.  THIS CAR HAS ONLY 81,000 MILES ON IT AND HAS HAD SCHEDULED MAINTENANCES PERFORMED REGULARLY. I HEARD  HONDA HAS EXTENDED ITS WARRANTIES  TO 100,000 FOR CERTAIN VEHICLES THAT THEY MAKE WITH THIS EXACT SAME PROBLEM, BUT THEY DO NOT INCLUDE THE CIVIC.  MAYBE IN THE INTEREST OF SAFETY FOR THEIR CUSTOMERS, AND THE INFAMOUS HONDA ""RELIABILITY"" THEY SHOULD INCLUDE THE CIVIC. PEOPLE PAY MORE FOR  HONDAS, I THINK I'LL GO TOYOTA NEXT TIME.",10149140,HONDA,CIVIC,2001,NJ,N,N,N,10,81000.0,T1,14.204733300830936,-3.676458647210582,2.363865162791743,-0.9317955433378639,4.25959355978247,2.6003082640650494,-0.4775391284623652,-0.21428571428571427
"I RECENTLY HAD A CAR DEALER TELL ME THAT THE REASON MY CAR'S ELECTRICAL SYSTEM SHUT DOWN AND BATTERY DIED WAS BECAUSE COINS WERE PUT INTO THE CD PLAYER. SINCE I DON'T HAVE YOUNG KIDS, IT IS HARD FOR ME TO BELIEVE. IN ADDITION, THE CD PLAYER HAS CONTINUED TO WORK AND HAS NEVER HAD ANY TROUBLE PLAYING UP TO OR AFTER THE INCIDENT. I HAVE HEARD SOME SIMILAR STORIES AND MOST OF THEM SURROUND HONDA'S AND MORE SPECIFICALLY, HONDA ODYSSEY, WHICH IS MY MODEL. IS THIS POSSIBLE OR IS SOMEONE TAKING ADVANTAGE OF ME?",10149167,HONDA,ODYSSEY,2002,CA,N,Y,N,29,80581.0,T1,4.759850544100894,-0.9876127785259116,1.0303890765630161,-1.2946549070432223,-0.23921711237785065,1.5721163475240427,-0.2960470841163128,-1.0
"HONDA ACCORD 2001 EX COUPE (AUTOMATIC TRANSMISSION)  I HAVE A HUGE TRANSMISSION PROBLEM IN WHICH THE GEARS SLIP BEFORE CATCHING.  THE RESULT IS AN UNEXPECTED BANG FEELING AND AN ABNORMALLY FAST ACCELERATION TIME WHICH FOR SURE WILL CAUSE AN ACCIDENT ONE DAY.  (FOR SOMETHING TO COMPARE BY, ITS LIKE PUTTING GAS UNTIL YOUR RPMS REACH OVER 5000 IN A STANDARD CAR AND THEN SUDDENLY POPPING THE CLUTCH)  THE TRANSMISSION ALSO DOES NOT SHIFT PROPERLY INTO GEAR, OFTEN TIMES SHIFTING EXTREMELY EARLY CAUSING ME TO HAVE A FEELING ""LIKE I PLOWED INTO SOMEONE AND THEN SUDDENLY WAS HIT BEHIND"".   I HAVE TAKEN THE CAR TO WINDWARD HONDA AND THE PEOPLE THERE INCLUDING THE SHOP FOREMAN CONTINUES TO SAY THAT THE HUGE BANG AND ABNORMAL SHIFTING IS NORMAL. WITHIN ONE DAY AFTER I TOOK THE CAR IN I ALMOST RAN INTO A PARKING STRUCTURE PILLAR WHEN THE TRANSMISSION DID NOT CATCH UNTIL THE ENGINES RPMS HIT PAST 3000.  THERE HAS BEEN ONE INJURY INVOLVING A SLIGHT CASE OF WHIPLASH AFTER THE ENGINE SOMEHOW REVVED UP PAST 5000 AND THEN CAUGHT.  (THE GAS WAS PRESSED DOWN AND EVEN AFTER THE GAS WAS RELEASED THE ENGINE CONTINUED TO REV UP AND WHEN IT HIT AROUND 5500 RPM THE TRANSMISSION CAUGHT MAKING IT FEEL LIKE I GOT BANGED BY ANOTHER CAR GOING 15+ MPH) NOTHING HAS BEEN DONE TO FIX THE PROBLEM BECAUSE HONDA CLAIMS THAT IF THEY CANT DUPLICATE IT ON THEIR TEST DRIVE AROUND THE AREA, THEY WILL NOT REPLACE OR FIX THE PROBLEM (HONDA IS VERY POOR AT DUPLICATING THE CONDITIONS IN WHICH THE FAILURE HAPPENS)  THE FAILURE HAPPENS IN THE FOLLOWING CONDITIONS:  1.  WHEN YOU ARE IN HEAVY TRAFFIC REQUIRING YOU TO STOP AND GO CONSTANTLY  2.  ENTERING SHORT ON RAMPS REQUIRING THE CAR TO DOWNSHIFT  3.  ANYTIME I SLOW DOWN BUT DON'T COME TO A COMPLETE STOP AND THEN ACCELERATE.",10149172,HONDA,ACCORD,2001,HI,Y,Y,N,10,42000.0,T1,24.41327693384784,-8.058824547332543,-2.2015735974449506,1.5040935432667204,9.577771452093405,-3.108170723234332,1.1924159794401528,-0.3888888888888889
"I HAVE A HONDA ACCORD EX 2002. THE TRANSMISSION FAILED A MONTH AGO AND THE COMPANY REPLACED IT UNDER GUARANTEE, AFTER THAT WAS DONE THE SIDE AIRBAG SENSOR LIGHT KEEPS COMING ON AN OFF, NOW STAYING ON FOR LONG PERIODS OF TIME. I AM CONCERNED THAT THIS MAY BE A SAFETY ISSUE, IT WAS NOT DOING THIS BEFORE THE TRANSMISSION WORK REPLACEMENTS AND THE DEALER DOES NOT SEEM TO THINK THIS IS SOMETHING TO BE CONCERNED ABOUT. I AM.",10149202,HONDA,ACCORD,2002,OR,Y,Y,N,22,70000.0,T1,6.081744541391583,-1.8743359827244086,1.1789047636515688,-2.0173185407885965,-2.587649097692098,-0.54801750821432,-0.2579759351976932,0.0
"MY TRANSMISSION STARTED TO FAIL (SLIPPING) AT 60,000 MILES. CAR NOW 70,000 AND THE TRANSMISSION NEEDS TO BE REPLACED. MY FIRST HONDA, PROBABLY LAST.",10149257,HONDA,ACCORD,2002,CA,N,Y,N,19,88028.0,T1,3.463451495023018,-1.2694002241296363,-2.2732985856368084,0.7426533331528468,-0.45807052843629836,-1.130879918757856,-0.028586110532833765,-2.0
"2003 ACURA 3.2CL TYPE S - 75,000 MILES - MANUAL TRANSMISSION (MT) IS HARD TO SHIFT INTO SECOND AND REVERSE GEARS.  ALSO NOTICED THAT AFTER HOLDING THE CLUTCH PEDAL IN WHILE AT A STOP LIGHT, SITTING IN TRAFFIC, ETC., THE PRESSURE CHANGES WHILE LETTING THE PEDAL OUT AND DOESN'T ENGAGE/CATCH WHILE ATTEMPTING TO SHIFT.  MUST PUSH PEDAL DOWN AGAIN AND TRY TO SHIFT AGAIN.  THE FIRST COUPLE OF TIMES THIS HAPPENED, I SHIFTED FROM FIRST INTO SECOND GEAR AND THE GEAR GRINDED AND CAR JERKED.  THE PEDAL PRESSURE ALMOST FEEL LIKE A BRAKE PEDAL DOES WHEN COMPRESSED AND THERE IS AIR IN THE LINE.  AT OTHER TIMES, IT FEELS LIKE I'M PUSHING IN MY 1978 Z-28 MANUAL CLUTCH PEDAL....HEAVY!  SERVICE DEPT IS EXCELLENT AT DEALER LOCATION.  COMPLAINT BEING FILED TO ENSURE THAT A PROBLEM IS NOTED WITH THE MT IF OTHERS ARE HAVING THE SAME ISSUES; WHICH COULD LEAD TO A RECALL.",10149379,ACURA,CL,2003,VA,Y,Y,N,0,68000.0,T1,11.686861416083806,-3.3819895914864215,-1.6759799702345475,0.6129055455563828,7.24321596099295,-0.5769727684556959,-0.9147921938777758,0.22727272727272727
"THE YELLOW LIGHT FOR MY SIDE AIR BAGS STARTED COMING ON RIGHT IN THE MIDDLE OF MY DRIVING. THE DEALER CHECKED IT, BUT IT DIDN'T COME ON WHEN IT WAS BEING TEST DRIVEN. NOW IT IS COMING ON CONSTANTLY AND FOR LONGER DURATIONS. THE CAR IS NOW OUT OF THE 3 YR WARRANTY. I WAS TOLD I'LL BE CHARGED FOR CHECKING IT OUT. THE DEALER SAID THAT  NOTHING CAN BE DONE UNLESS THE LIGHT IS ON WHEN THEY ARE CHECKING IT. SINCE THE YELLOW LIGHT COMES ON & OFF WHILE DRIVING, I CAN NOT REPLICATE IT AT WILL.",10149459,HONDA,ACCORD,2002,CA,Y,Y,N,22,10688.0,T1,6.848189915317376,0.04633443781980419,3.0570549502443645,-3.2233428597436258,-0.0441236625959138,1.2174867685427213,-4.040601621268058,-3.0
"WHEN ACCELERATING ONTO THE FREEWAY THE TRANSMISSION MALFUNCTIONED LEAVING NO POWER AND CREATING A RAPID DECEL WHILE MERGING INTO TRAFFIC.  CAR WAS TOWED TO THE DEALER AND THE TRANSMISSION WAS FOUND TO BE FAULTY.  FURTHER INVESTIGATION INDICATES THIS IS A COMMON OCCURRENCE ON ACURA 3.2 TL, BUT THE DEALER DENIES ANY WARRANTY COVERAGE.",10149585,ACURA,TL,2003,MI,Y,Y,N,50,56542.0,T1,4.112037682138733,-1.0358093949585514,-2.0400964337553167,1.1360271739571102,1.1786543120412696,-1.9343419095026548,1.0204787512825033,-1.5
":  THE CONTACT  REAR ENDED ANOTHER VEHICLE WHILE DRIVING 55 MPH. THERE WAS NO BRAKING PRIOR TO THE COLLISION.  THE PASSENGER SIDE AIR BAG DEPLOYED, BUT THE DRIVER SIDE AIRBAG DID NOT. SEAT BELTS WERE WORN BUT THE DRIVER SUSTAINED A BROKEN LEFT HAND AND HAD TO HAVE SURGERY ON IT.  THE VEHICLE WAS DEEMED TOTALED BY THE INSURANCE COMPANY.    UPDATED 3/3/2006 - *NM",10149665,HONDA,ACCORD,2001,TX,Y,Y,Y,55,100000.0,T3,4.77971534860327,5.921245631686879,6.361282027532962,-2.5101915359635196,2.824266855562997,-6.739878288967931,0.9274491622340015,-1.25
2001 HONDA ACCORD AIR BAGS INADVERTENTLY DEPLOYED WHILE DRIVING.,10149759,HONDA,ACCORD,2001,TN,N,N,N,40,88721.0,T2,1.3328662540351548,1.6224555598770614,1.069100650915405,-1.103320056329543,-0.8204168450922945,-1.071097578497963,-1.2990470871974995,0.0
"LTR FM (MD) EXPERIENCED SUDDEN ACCELERATION IN HER 2002 HONDA ACCORD CAUSING FRONT AND REAR DAMAGE TO THE VEHICLE, HONDA WILL NOT LOOK INTO PROBLEM UNLESS INSURANCE COMPANY FILE A CLAIM.",10149771,HONDA,ACCORD,2002,MD,N,N,Y,29,84615.0,T1,3.2295073879541274,-0.07851800878610386,1.5990383235990635,-0.1699914473356598,0.0926838306506067,-0.26918065644756606,0.3540808705092409,-2.5
":  THE CONTACT STATED WHILE DRIVING ON THE INTERSTATE AT 65 MPH A LOUD THUMP WAS HEARD, AND THE DRIVER THOUGHT A RODENT HAD BEEN RUN OVER.  WHEN THE VEHICLE LEFT THE INTERSTATE THE TRANSMISSION BEGAN TO HESITATE.  THE CONTACT NOTICED FLUID ON THE UNDERSIDE OF THE VEHICLE.  THE DEALERSHIP DETERMINED THE NUMBER 2 GEAR FLEW OUT OF THE TRANSMISSION THROUGH THE HOUSING.  THERE IS  NHTSA RECALL, # 04V176000, REGARDING THE AUTOMATIC TRANSMISSION.  THE VEHICLE HAS THE SAME PROBLEMS AS INDICATED IN THE RECALL; HOWEVER, IT IS NOT INCLUDED IN THE RECALL DUE TO THE VIN.  UPDATE 3/3/2006 - *NM UPDATED 03/14/06. *JB     UPDATED ON 05/10/26.  *AK",10149802,HONDA,ODYSSEY,2002,IL,Y,Y,N,65,80000.0,T1,8.851096260926383,4.091051100393245,-4.760379292366145,1.711141896211136,-0.10747350639122516,-1.0906129769350592,1.9731927502649373,-0.6666666666666666
"2002 HONDA ACCORD, AUTOMATIC. AUG 2004 (32,733 MILES) I PULLED OUT OF THE DRIVEWAY AND WENT ABOUT 60 FEET TO THE CORNER.  THEN I PULLED OUT  ONTO A 5 LANE ROAD, ACCELERATING TO 40 MPH.  THE LIGHT AT THE NEXT CORNER WAS RED AND I BEGAN APPLYING THE BRAKE.  THE RPM'S ROSE TO ABOUT 5,000 RPM'S, AS THOUGH THE THROTTLE CABLE WAS STUCK.  I TAPPED ON THE THROTTLE PEDAL AND THE RPM'S WENT BACK DOWN.  I   HAD THE VEHICLETOWED TO THE HONDA DEALER, THEY FOUND NOTHING WRONG.  ON 1/6/06 (58K MILES) WE HAD DINNER AT A RESTAURANT.  I PULLED OUT THE RESTAURANT'S PARKING LOT, MADE A RIGHT TURN AND STOPPED AT THE RED LIGHT ( APPROXIMATELY 100 FEET).    ALL OF A SUDDEN THE RPM'S WENT UP TO 4-5,000 RPMS AND THE CAR WANTED TO LURCH FORWARD.  I PRESSED THE BRAKE PEDAL AS HARD AS I COULD AND IT FELT LIKE A BIG TRUCK WAS TRYING TO PUSH OUR CAR OUT INTO THE INTERSECTION.   I HAD NO CHOICE BUT TO TRY TO GO THROUGH THE RED LIGHT AS I COULDN'T KEEP IT FROM GOING FORWARD DESPITE MY FULL PRESSURE ON THE BRAKE.  I TOOK MY FOOT OFF THE BRAKE AND THE CAR SHOT THROUGH THE INTERSECTION AND I DROVE HOME WITHOUT ANY RECURRENCE.  I TOOK IT TO THE HONDA DEALER AGAIN.  THEIR INSPECTION WAS TO THE THROTTLE CABLE, THROTTLE BLADE, REV LIMITER, THROTTLE BODY AND AIR FILTER.  THEY COULD NOT FIND ANYTHING WRONG.    I CALLED HOND.  THEY INITIATED A CASE AND AT MY INSISTENCE SCHEDULED AN APPOINTMENT WITH THEIR DISTRICT SERVICE MANAGER.  I MET WITH HIM ON 1/31/06.  HE SPENT ABOUT 45 MINUTES WITH ME, DISCUSSING THE PROBLEM AND TEST DRIVING THE CAR.  HE COULD NOT FIND ANYTHING OUT OF THE ORDINARY WITH THE VEHICLE AND SAID THE CAR ""OPERATED AS DESIGNED."" I RECEIVED A COPY OF HIS REPORT.  HONDA CUSTOMER SERVICE CONTACTED ME BY PHONE AND REITERATED ALMOST VERBATIM WHAT THE DSM HAD TOLD ME AND SAID IN HIS REPORT.  BOTH OCCURRENCES WERE WITH ME DRIVING, THE CAR SITTING FOR AT LEAST 1.5 HOURS, AND BOTH  HAPPENED UPON BRAKING.  I AM STILL CONCERNED ABOUT THE SAFETY OF THIS CAR, AS OBVIOUSLY IT IS AN INTERMITTENT CONDITION.",10149810,HONDA,ACCORD,2002,OH,N,Y,N,0,58295.0,T1,25.28895524668058,-2.3200156432526358,7.847746114671602,-1.1232128492593962,23.138837054386567,8.986782036893397,-8.61359278178607,-0.7272727272727273
"NOTICED SUDDEN TUGGING ON DAY OF INCIDENT WHEN CAR HIT 20 MPH, WHILE DRIVING HOME FROM WORK, AND AFTER GETTING OFF OF HIGHWAY, CAR SUDDENLY STALLED AT A RED LIGHT.  I TURNED VEHICLE OFF FOR ABOUT 10 MINUTES TO SEE IF IT WOULD MOVE, BUT NO SUCH LUCK.  THE ENGINE WAS WORKING FINE, BUT THE TIRES GAVE OUT COMPLETELY @ 73K MILES.  I HAD THE CAR TOWED TO MY LOCAL MECHANIC, AND HE STATED IT WAS P0730 AS LISTED IN HONDA CIVIC 01 TSB.  MECHANIC SAID I NEEDED TO REPLACE TRANNY.  SINCE IT IS COSTLY I CONTACTED THE DEALERSHIP, HAD THE CAR DIAGNOSED AND NOW THEY ASK FOR $2100 FOR A REMANUFACTURED TRANSMISSION.  I HAVE NOW CONTACTED HONDA ZONE AND AMERICAN HONDA FOR GOODWILL ASSISTANCE SINCE THESE VEHICLES ARE KNOWN TO HAVE BAD TRANSMISSIONS, RECEIVED A CASE NUMBER AND HOPEFULLY MATTERS WILL BE SOLVED, SINCE VEHICLE IS OUT OF THE 36K MILE WARRANTY PERIOD. DO NOTE VEHICLE WAS PURCHASED BRAND NEW FROM LOT AND ALL MAINTENANCE RECORDS ARE UP TO DATE.  THERE WERE NO PRIOR WARNINGS OR INDICATIONS OF SUCH MALFUNCTION, AND I WAS PUT IN A DANGEROUS SITUATION.  THIS VEHICLE SHOULD HAVE A SAFETY RECALL.",10149817,HONDA,CIVIC,2001,CA,Y,N,N,0,73394.0,T1,17.99990362792986,0.8267795706942404,-0.04653215076956968,3.986880285679749,1.1931578789833908,1.813720331171454,-0.3485097186731689,-0.16666666666666666
"2001+ CIVIC STRUT  BEARING AND STEERING DEFECT  ON THE 2001 CIVIC THE STRUT BEARING (SHOCK UPPER BEARING, NOT THE WHEEL BEARING) IS A PLASTIC COMPONENT AND NOT A BALL BEARING AS ON THE 2002 AND UP CIVICS. THIS PLASTIC BEARING HAVE MORE FRICTION THAN A BALL BEARING. THAT MORE FRICTION RESULT IN YOU (DRIVER) HAVE TO APPLY MORE FORCE ON THE STEERING WHEEL AND EVEN IN ALL THE STEERING COMPONENTS CAUSING WEAR ON THE PARTS.  ANOTHER FACT IS WHEN THE WHEEL (AND TIRE) HIT ON A HOLE THE PLASTIC BEARING DOESN'T ""RESIST"" THE IMPACT (AS A METAL BALL BEARING CAN DO). THIS RESULT IN FAST WEAR AND DEFORMATION TO THE PART. THIS PLASTIC BEARING, (THAT YOU CAN EASILY BEND WITH YOUR HANDS AND ISN'T WELL ENGINEERED) CAN'T SUPPORT A 2500 POUNDS CAR HITTING A HOLE AT 60 MPH  (120 MPH SPEED LIMIT; AS SAFETY FACTOR).    WHEN THE BEARING FAILS THE WHEELS CAN'T BE TURNED WELL AND SOME TIMES THE SPRING SEATS HIT (OR SCUFF) THE STRUT TOWER RESULTING IN A NON WELL STEERING AT ALL. EVEN THIS CAUSES DAMAGE TO OTHER STEERING AND SUSPENSION PARTS.    THIS RESULT IN SOME PROBLEMS THAT ARE COMMON SUBJECTS IN MANY 2001 CIVICS AS YOU CAN SEE IN CAR FORUMS: THE STEERING WHEEL DOESN'T RETURN TO ITS CENTER POSITION AFTER TURNING IN ANY DIRECTION, WHEEL MISALIGNMENT, VIBRATIONS IN THE STEERING WHEEL, PARTS AND TIRES UNUSUAL WEAR, SOUNDS AND CLICKS ON THE STEERING AND SUSPENSION COMPONENTS, AND OTHERS.    IS KNOWN MISALIGNED VEHICLES, WORN STEERING AND SUSPENSION COMPONENTS, VIBRATIONS ON THE STEERING WHEEL, AFFECTS THE VEHICLE DRIVABILITY AND CAN RESULT IN SERIOUS ACCIDENT AND INJURIES. THE VIBRATIONS AND THE EXCESS OF FORCE THAT HAVE TO BE APPLIED TO THE STEERING WHEEL, AS ON OTHER MECHANICAL PARTS, CAN CAUSE HEALTH DISEASES.    AS MENTIONED, HONDA CORRECT THIS DEFECT ON THE LATER MODELS FROM 2002 REPLACING THE PLASTIC BEARING WITH A METAL BALL BEARING AND DOING SOME CHANGES TO THE UPPER SPRING SEATS AND OTHER COMPONENTS.",10149834,HONDA,CIVIC,2001,PR,N,Y,Y,35,20000.0,T3,16.503198215990892,1.5185299468891351,21.997623854839752,11.353953205791731,3.2717743096883942,-3.4260510292054716,7.34748448960886,-1.4545454545454546
"I OWN AN ACURA TL TYPE-S AND THE TRANSMISSION KEEPS GOING OUT. THE DEALER KEEPS REPLACING THE TRANSMISSION, BUT THE PROBLEM IS NOT FIX. THE TRANSMISSION HAS BEEN REPLACE 3 TIMES.",10150029,ACURA,TL,2002,TX,Y,Y,N,70,77000.0,T1,4.208086787238562,-2.3923007040082402,-2.472498004656662,1.078792791977026,-0.7837586950464529,-1.894421082280127,0.28144000760606525,-2.0
"MY 2001 HONDA CIVIC LX 4 DOOR SRS LIGHT CAME ON THIS MORNING AND WILL NOT TURN OFF. THIS APPEARS TO BE A PROBLEM WITH LOTS OF HONDA CIVICS. HONDA NEEDS TO DECLARE THIS ISSUE A RECALL AND FIX THE PROBLEM, WITHOUT CHARGING THE CUSTOMER DIAGNOSTIC FEES.",10150087,HONDA,CIVIC,2001,OH,N,Y,N,0,80000.0,T1,4.9104392001194626,-1.2156772133182194,1.6202142485887296,-2.8507855202351724,-2.347891541131488,2.081266355597806,0.054470484858060005,-2.0
